USI,negative_polarity_count,positive_polarity_count
mzspec:ST002798:RPLCpos_ms2/DDA/20220406_URINE_NonTargetDDMS2_SCAN01_POSITIVE_RPLC.mzML,0,9451
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_spl_sdm_8_M1.mzXML,1390,0
mzspec:ST002331:VT_181213_M338_152.mzXML,1143,0
mzspec:ST002332:VT_181028_M338_115.mzXML,0,1143
mzspec:ST002872:mz_201130_philic_posNeg_HF750_T_HeartEX2wt_51.mzXML,1365,1365
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/Reverse_phase_negative/mzXML_Files/Batch1_04192018_RP_mzXML_Files/MS1/UT/GD_091_UT4_RPN_B1.mzXML,1877,0
mzspec:ST001715:Lovastatin_24_1_c18neg_fusion.mzXML,3984,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200928_HRE0010_052.mzXML,1736,0
mzspec:ST002993:MyData/LCMSNEG_MzXMl/M637_LCNEG.mzXML,3426,0
mzspec:ST001738:UP_Quant_POS_VAT_lean_1.mzML,0,6248
mzspec:ST001200:chear_2017_1762_mzXML/VT_190123_M371_054.mzXML,1143,0
mzspec:ST002764:CSHNEG/PoolQC047_MX437720_negCSH_postPetrick460.mzML,1676,0
mzspec:ST001715:Cinchonine_0_1_hilicpos_fusion.mzXML,0,4637
mzspec:ST002266:181008_Poo_TruePoo_DDApos50.mzXML,0,9634
mzspec:ST002429:OilPalm_Salt_20_07DAT_R3_NEG.mzXML,3632,0
mzspec:ST000909:mzXML/VT_171028_M314_199.mzXML,0,1143
mzspec:ST001662:share/.metabftp/.produpload/2084/DataTrackID2413/mv08618_38.mzXML,0,3374
mzspec:ST002764:CSHNEG/MtdBlank040_MX437720_negCSH_postPetrick390.mzML,1675,0
mzspec:ST001430:mzXML_data/801.NEG.mzXML,2996,0
mzspec:ST002332:VT_181103_M338_186.mzXML,1143,0
mzspec:ST002238:NB_Plasma_QC_C18_Pos_065.mzML,0,4863
mzspec:ST002796:C18neg/MS1/QC/QC3_C18neg.mzML,3698,0
"mzspec:ST000258:ST000258/endo/B_M4a_endo_n_1-c,9_01_18922.d/M4_B1_endo_n.mzXML",4275,0
mzspec:ST001918:Walker_Benzene_MWAS_mzXML_Files_V2/VT_170728_M021_237.mzXML,0,1144
mzspec:ST002764:CSHPOS/PoolQC046_MX437720_posCSH_postPetrick450.mzML,0,1683
mzspec:ST002813:tissues_polar/col005j1_L_03.mzXML,1613,0
mzspec:ST000909:mzXML/VT_171029_M314_297.mzXML,0,1143
mzspec:ST002024:AcCoA_Mito_Workbench/20190313-WT_glucose-2.mzXML,2043,0
mzspec:ST002764:CSHPOS/Petrick167_MX437720_posCSH_BPL1415-0657-167.mzML,0,1682
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130905_023.mzXML,0,2245
mzspec:ST002332:VT_181119_M338_172.mzXML,1143,0
mzspec:ST001430:mzXML_data/194.NEG.mzXML,3056,0
mzspec:ST001807:Negative ion/mzXML/Dm_polneg_QC_11_R4.mzXML,47,0
mzspec:ST001715:Ritodrine_0_2_hilicpos_fusion.mzXML,0,4601
mzspec:ST002331:VT_181127_M338_119.mzXML,0,1143
mzspec:ST002993:MyData/LCMSNEG_MzXMl/M759_LCNEG.mzXML,3426,0
mzspec:ST002332:VT_181011_M338_056.mzXML,1143,0
mzspec:ST002061:KR2M2.mzXML,957,957
mzspec:ST002764:CSHPOS/Petrick131_MX437720_posCSH_BPL1415-0621-131.mzML,0,1683
mzspec:ST002292:Sacks_CXSPE_Method/HILIC_neg/210322_Poo_TruePoo_Half1.mzML,1348,0
mzspec:ST002347:MzXML_Pos_mode/1691_Ld1s_plus_ABX_liver_P79.mzXML,0,3355
mzspec:ST001668:Tcell_Cers_UGCG_KD_RawData/Data20201120_T Cells Batch2_diluted and undiluted-2-dil.mzML,0,1116
mzspec:ST002051:Tz_Bz_Comp/0427_NP_Tachy_HFF_T1_3.mzML,14073,0
mzspec:ST001410:KOK1606_HILICNeg/170419_Poo_April21AqExtracts_1.mzXML,1596,0
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_cec_gf_8_M2.mzXML,1390,0
mzspec:ST002044:RP/ESIPOS/NHF_53.mzML,0,8267
mzspec:ST002331:VT_181204_M338_176.mzXML,1143,0
mzspec:ST002420:G7_1.mzML,0,22001
mzspec:ST001918:Walker_Benzene_MWAS_mzXML_Files_V2/VT_170728_M021_181.mzXML,0,1144
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130924_103.mzXML,0,2246
mzspec:ST001849:renamed_mzMLs/B9_WU350-397_d3_polar_neg.mzML,1318,0
mzspec:ST001963:THEM6_Expt1/T7_2_AI_exp1_neg.mgf,2344,0
mzspec:ST001849:renamed_mzMLs/B3_WU350-109_d0_polar_neg.mzML,1319,0
mzspec:ST000909:mzXML/VT_171028_M314_029.mzXML,0,1143
mzspec:ST001849:renamed_mzMLs/B8_WU350-317_d3_lipid_neg.mzML,3249,0
mzspec:ST001715:Acetyl_L_Leucine_24_2_hilicpos_fusion.mzXML,0,4632
mzspec:ST001715:Xylazine_24_2_c18neg_fusion.mzXML,4086,0
mzspec:ST000909:mzXML/VT_171026_M314_222.mzXML,1142,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200924_HRE0010_024.mzXML,1736,0
mzspec:ST000909:mzXML/VT_171029_M314_205.mzXML,0,1143
mzspec:ST001799:NIST1957recovery/NIST1957_M419-8_1.mzXML,0,9427
mzspec:ST002414:CTL_R-ON_7_dpi_B2_N_1.mzXML,12095,0
mzspec:ST002251:20200715_FIT01_OpenAccess/20200723_032_FIT01-032-neg.mzML,4629,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200926_HRE0010_112.mzXML,1735,0
mzspec:ST002880:C30_PlantLipidome_H3_pos1_BR2.mzML,0,17621
mzspec:ST002548:EFOx/20210227_206_J03_HOCl_2h-neg.mzML,3439,0
mzspec:ST002795:POS-Leaf-Salvia hispanica-3.mzML,0,3158
mzspec:ST002482:mzml endos/E-324.mzML,0,2988
mzspec:ST002452:FTD_mzXML_Files/851_SPC-GM_n.mzXML,12662,0
mzspec:ST002332:VT_181022_M338_271.mzXML,0,1143
mzspec:ST002414:CTL_R-ON_7_dpi_A2_P_2.mzXML,0,14334
mzspec:ST002332:VT_181208_M338_205.mzXML,0,1143
mzspec:ST002332:VT_181025_M338_249.mzXML,0,1143
mzspec:ST001430:mzXML_data/725.POS.mzXML,0,3194
mzspec:ST002880:C30_PlantLipidome_K7_pos2_BR1.mzML,0,24369
mzspec:ST001430:mzXML_data/508.POS.mzXML,0,3191
mzspec:ST002303:FIT2-LKO_05_pos.mzML,0,23012
mzspec:ST001926:Neg-FLY-144.mzXML,1865,0
mzspec:ST002332:VT_181211_M338_184.mzXML,1143,0
mzspec:ST001849:renamed_mzMLs/B5_WU350-198_d0_lipid_neg.mzML,3250,0
mzspec:ST001799:NIST1957recovery/NIST1957_M419-9_2.mzXML,0,9406
mzspec:ST001493:DynamicBinning/IS0/PlasmaIS0_11.mzML,0,8722
mzspec:ST002420:G18_3_ratio1.mzML,0,22001
mzspec:ST002283:AB_Human_Bone/Human_Hilic_Pos/D4_TS_B_Hilic_Pos.mzML,0,8913
mzspec:ST001804:mzXML/BL_12172019_004.mzXML,0,9179
mzspec:ST001849:renamed_mzMLs/B9_WU350-372_d0_polar_neg.mzML,1319,0
mzspec:ST002332:VT_181212_M338_166.mzXML,1143,0
mzspec:ST002161:MyData/KHK_Gly_6_060.mzXML,1954,0
mzspec:ST002251:20200715_FIT01_OpenAccess/20200724_033_FIT01-121-pos.mzML,0,4641
mzspec:ST001918:Walker_Benzene_MWAS_mzXML_Files_V2/VT_170728_M021_031.mzXML,0,1144
mzspec:ST002024:AcCoA_Mito_Workbench/20191107-QC1.mzXML,2344,0
mzspec:ST001926:Neg-FLY-066.mzXML,1864,0
mzspec:ST002046:raw_data/hilic_pos/MeOH_Blank_01_06.mzML,0,1367
mzspec:ST002332:VT_181119_M338_239.mzXML,0,1143
mzspec:ST002331:VT_181117_M338_234.mzXML,1143,0
mzspec:ST001756:feces_Neg_GF_27M7.mzXML,2757,0
mzspec:ST002332:VT_181116_M338_155.mzXML,0,1143
mzspec:ST001715:ethion_24_2_c18neg_fusion.mzXML,2699,0
mzspec:ST002428:MS_neg_C9.mzML,4482,0
mzspec:ST002332:VT_181214_M338_059.mzXML,0,1143
mzspec:ST001849:renamed_mzMLs/B4_WU350-129_d0_lipid_neg.mzML,3249,0
mzspec:ST002331:VT_181012_M338_220.mzXML,1143,0
mzspec:ST002477:Upload/PMN_14.mzXML,1320,1320
mzspec:ST001849:renamed_mzMLs/B3_WU350-092_d7_polar_neg.mzML,1317,0
mzspec:ST002302:ID3484/m_Lipidomics_LCMS_negative/B13.mzXML,621,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190128_M371_073.mzXML,0,1143
mzspec:ST001722:Plasma_neg_116.mzXML,768,0
mzspec:ST000909:mzXML/VT_171028_M314_240.mzXML,1142,0
mzspec:ST001715:pazopanib_2h_c18_001_fusion.mzXML,737,0
mzspec:ST001849:renamed_mzMLs/B4_WU350-153_d3_lipid_pos.mzML,0,3250
mzspec:ST002331:VT_181214_M338_183.mzXML,0,1143
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200924_HRE0010_106.mzXML,1736,0
mzspec:ST001721:QE_2018_Q2_0998_Sample.mzML,5306,0
mzspec:ST001801:mzXML_batch3to5/BL_200220_M393_227.mzXML,0,9351
mzspec:ST002843:Liver_Lipids/Positive/Liver_WT_S_6M.mzXML,0,2084
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/Reverse_phase_negative/mzXML_Files/Batch2_RPN_04262018_mzXMLFiles/MS1/LQC/GD_022_LQC35_RPN_B2.mzXML,1877,0
mzspec:ST002331:VT_181009_M338_169.mzXML,0,1143
mzspec:ST002239:13CLipids_CamelinaSeeds/32_EA_2-neg.mzML,559,0
mzspec:ST002702:S1P_Human serum_SET1-6(mzXML)/S1P_Set5/Normal_25.mzXML,772,0
"mzspec:ST000259:exo/B_L1a_exoLB_n_1-c,7_01_19490.d/L1B1_exoLB_n.mzXML",4278,0
mzspec:ST002795:POS-Leaf-Salvia pratensis-1.mzML,0,3158
mzspec:ST002161:MyData/H12124_45_02.mzML,4779,0
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130907_035.mzXML,0,2245
mzspec:ST002254:ST002254/L33895.mzML,0,3737
mzspec:ST002044:HILIC/ESINEG/NHF12_NEG.mzML,9472,0
mzspec:ST002331:VT_181009_M338_194.mzXML,1143,0
mzspec:ST002331:VT_181204_M338_119.mzXML,0,1143
mzspec:ST002551:180969_3_CNTF_CTL_OD_7dpi_NEG.mzXML,862,0
mzspec:ST002845:ID_121.mzML,0,3126
mzspec:ST002235:mzXML/P_HA_PL244_B1_061_1311163.mzXML,0,821
mzspec:ST002460:MZXML Palaemon/20210712_Palaemon_HP_M8_18_01_11103.mzXML,0,2891
mzspec:ST002159:HILIC_QE_positive/170213_Blk_MediaBlk_Pc55x.mzXML,0,1591
mzspec:ST002505:workbench/PLC-KO-3_NEG-PLC-KO-3.mzXML,8655,0
mzspec:ST002159:HILIC_QE_positive/170821_Blk_FilterBlk_49.mzXML,0,1528
mzspec:ST002798:HILIC_NEGATIVE/SM_03_HILICneg.mzML,5777,0
mzspec:ST002332:VT_181009_M338_106.mzXML,1143,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190123_M371_277.mzXML,0,1143
mzspec:ST002331:VT_181030_M338_167.mzXML,0,1143
mzspec:ST002702:S1P_Human serum_SET1-6(mzXML)/S1P_Set1/eARDS_64.mzXML,772,0
mzspec:ST002466:13C-MFA_Synechococcus elongatus PCC 11801 and 11802_mzML/11801/Biological Replicate 2_11801/PCC 11801 1800 SEC SWATH1-2 BR2.mzML,1,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190126_M371_039.mzXML,0,1143
mzspec:ST001200:chear_2017_1762_mzXML/VT_190127_M371_251.mzXML,0,1143
mzspec:ST002405:Untargeted/S07548.mzXML,1886,2544
mzspec:ST001200:chear_2017_1762_mzXML/VT_190122_M371_189.mzXML,0,1143
mzspec:ST001830:Data Track 2688/negative ion_PRM_oxPC_APAP8h5_2.mzML,7049,0
mzspec:ST001430:mzXML_data/234.NEG.mzXML,3075,0
mzspec:ST002567:rawdata_mzml/2021-11-29_032_D3_E3.mzML,1976,0
mzspec:ST000909:mzXML/VT_171031_M314_218.mzXML,1142,0
mzspec:ST001849:renamed_mzMLs/B6_WU350-243_d0_lipid_pos.mzML,0,3249
mzspec:ST002784:NIKP_RBC_P_version only 1 T0/49_T2.mzML,3886,0
mzspec:ST002331:VT_181213_M338_093.mzXML,0,1143
mzspec:ST002332:VT_181208_M338_121.mzXML,0,1143
mzspec:ST002764:CSHPOS/PoolQC023_MX437720_posCSH_postPetrick220.mzML,0,1683
mzspec:ST001200:chear_2017_1762_mzXML/VT_190126_M371_250.mzXML,1143,0
mzspec:ST002843:Liver_Lipids/Positive/c26_S_5.mzXML,0,2082
mzspec:ST001721:QE_2018_Q2_1005_Sample.mzML,5258,0
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/Reverse_phase_negative/mzXML_Files/RP_NEG_Batch3/Batch3_04302018_RP_mzXML_Files/MS1/sample/GD_044_18S005UR0150A02_RPN_B3.mzXML,1877,0
mzspec:ST002764:CSHPOS/Petrick401_MX437720_posCSH_BPL1415-0891-401.mzML,0,1683
mzspec:ST002406:C18-mzXML/C27-neg.mzXML,495,0
mzspec:ST002422:MAM_fractions/20220508_neg_WT_rep4_10ul.mzXML,10632,0
mzspec:ST001849:renamed_mzMLs/B8_WU350-311_d0_polar_pos.mzML,0,1318
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/HILIC_positive/Wanda_HILIC_dilute_20180801_mzXML/sample/GD_057_18S005UR0160D02_ZHP_DB3.mzXML,0,2473
mzspec:ST002569:VLC04C/300719 5691 VLC04C pos.mzML,56,4940
mzspec:ST001200:chear_2017_1762_mzXML/VT_190126_M371_056.mzXML,1143,0
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130924_021.mzXML,0,2245
mzspec:ST001715:Chlorpyrifos_0_2_hilicpos_fusion.mzXML,0,4703
mzspec:ST002332:VT_181117_M338_032.mzXML,1143,0
mzspec:ST001807:Positive ion/mzXML/Dm_polpos_QC_12_R2.mzXML,0,48
mzspec:ST002575:PMM2-CDG sugar quantification/Polyol_SR01 (28).mzML,0,5066
mzspec:ST001430:mzXML_data/210.POS.mzXML,0,3188
mzspec:ST002024:AcCoA_Mito_Workbench/20191216-Blank1.mzXML,2351,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190128_M371_232.mzXML,1143,0
mzspec:ST002414:CTL_R-ON_12_dpi_C3_P_1.mzXML,0,14138
mzspec:ST002331:VT_181207_M338_106.mzXML,1143,0
mzspec:ST001849:renamed_mzMLs/B6_WU350-179_d28_polar_pos.mzML,0,1318
mzspec:ST001849:renamed_mzMLs/B7_WU350-278_d3_lipid_neg.mzML,3248,0
mzspec:ST002238:75_local_NB_Plasma_Quant_C18_Pos_107.mzML,0,4855
mzspec:ST002291:ID_7.mzXML,0,2893
mzspec:ST002460:MZXML Palaemon/20210712_Palaemon_GlandeNerveuse_F8_28_01_11046.mzXML,0,2689
mzspec:ST002181:RawData/Negative/Dd2B2-11102018-2.mzML,22,0
mzspec:ST002331:VT_181210_M338_218.mzXML,1143,0
mzspec:ST002795:POS-Leaf-Salvia officinalis-2.mzML,0,3158
mzspec:ST002578:MyData/BIN67_NOGLUTAMINE_4_011021_03DIL.mzXML,0,3557
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200923_HRE0010_082.mzXML,1736,0
mzspec:ST002320:HaffnerEtAl_2022_MS_Data/NO08.mzXML,0,5916
mzspec:ST002332:VT_181113_M338_075.mzXML,0,1143
mzspec:ST002838:mzML output/Golga8m-WC-NonDerPos-3.mzML,0,125
mzspec:ST002195:MyData/34_WT_male_8w_neg.mzML,144,0
"mzspec:ST000258:ST000258/endo/WT_M1d_endo_n_1-c,2_01_18904.d/M1_wt4_endo_n.mzXML",4277,0
mzspec:ST002161:MyData/HFD-PV_15_12102.mzXML,3587,0
mzspec:ST001660:ACS_NIH_Workbench/20181220-MMV084978-1.mzXML,2108,0
mzspec:ST002077:Pttime/20190429_JJ_VB_BioSFA_Pttime_1_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_52_pellet-12d_4_IR02_NA_164.mzML,7461,0
mzspec:ST001849:renamed_mzMLs/B2_WU350-062_d3_polar_pos.mzML,0,1318
mzspec:ST002331:VT_181111_M338_229.mzXML,0,1143
mzspec:ST001711:NAFLD.Polar.Metabolites.Batch1/0001_GC_20180709_0159.mzML,0,5660
mzspec:ST002161:MyData/PV_938.mzXML,4061,0
mzspec:ST000909:mzXML/VT_171026_M314_194.mzXML,1142,0
mzspec:ST002798:HILIC_POSITIVE/SM_01_HILICpos.mzML,0,5781
mzspec:ST002044:HILIC/ESINEG/NHF45_NEG.mzML,9442,0
mzspec:ST002764:CSHNEG/MtdBlank003_MX437720_negCSH_postPetrick020.mzML,1675,0
mzspec:ST001992:Fecal_rawdata/20190813FecalRun1_plate3re-3113338.mzML,4399,0
mzspec:ST002460:MZXML Palaemon/20210712_Palaemon_GlandeNerveuse_F2_22_01_11040.mzXML,0,2686
mzspec:ST001829:Data Track 2687/positive ion negative ion_Full scan_standard PC_20uM2.mzML,1455,1456
mzspec:ST002422:MAM_fractions/20220820_tufts_MAMfrac_neg_rep8_WT_15ul.mzXML,10601,0
mzspec:ST002330:Metabolomics-mzXML-C18.zip/C18-RN34-neg.mzML,475,0
mzspec:ST002332:VT_181101_M338_224.mzXML,1143,0
"mzspec:ST000258:ST000258/endo/B_M3d_endo_n_1-d,4_01_18838.d/M3_B4_endo_n.mzXML",4277,0
mzspec:ST002331:VT_181026_M338_215.mzXML,0,1143
mzspec:ST002238:22_onset_NB_Plasma_Quant_C18_Neg_136.mzML,4832,0
mzspec:ST002331:VT_181023_M338_175.mzXML,0,1143
mzspec:ST002911:LiLA/NEGATIVE/12_UT5 (2)..mzXML,3419,0
mzspec:ST001756:feces_Pos_GF_27M9.mzXML,0,2808
mzspec:ST001430:mzXML_data/680.POS.mzXML,0,3193
mzspec:ST001800:BL_200220_M393_568.mzXML,0,9403
mzspec:ST001802:T18-1.mzXML,0,9360
mzspec:ST001849:renamed_mzMLs/B8_WU350-352_d0_lipid_pos.mzML,0,3249
mzspec:ST002331:VT_181120_M338_113.mzXML,0,1143
mzspec:ST002434:Heart_Raw data/Heart_Reversed phase_POSITIVE/C18_POS_Heart_1.mzXML,0,3690
mzspec:ST002181:RawData/Negative/Dd2Dd2crtF145I-06282018-1.mzML,22,0
mzspec:ST002332:VT_181106_M338_213.mzXML,0,1143
mzspec:ST002254:ST002254/L36492.mzML,0,3770
mzspec:ST002845:ID_176.mzML,0,3232
mzspec:ST002291:ID_123.mzXML,0,2316
mzspec:ST002132:U4.mzML,0,3775
mzspec:ST001430:mzXML_data/764.POS.mzXML,0,3208
mzspec:ST002785:NIKP_RBC_human/H01_T0.75.mzML,3948,0
mzspec:ST002795:NEG-Leaf-Salvia coerulea-2.mzML,3163,0
mzspec:ST002146:Welhaven_H34.mzML,0,1105
mzspec:ST001200:chear_2017_1762_mzXML/VT_190122_M371_083.mzXML,0,1143
mzspec:ST002790:211221_Smp_8102_A_pos.mzML,0,11144
mzspec:ST002251:20200715_FIT01_OpenAccess/20200721_035_FIT01-099-pos.mzML,0,4640
mzspec:ST002798:RPLC_POSITIVE/SL_03_C18pos.mzML,0,3700
mzspec:ST001715:benzoapyrene_24h_hilic_001_fusion.mzXML,0,779
mzspec:ST002283:AB_Human_Bone/Human_Lipid_Neg/D4_TF_B_Lip_Neg.mzML,8332,0
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130905_101.mzXML,0,2245
mzspec:ST001853:hamster_mzmls/P H-504_polar_pos.mzML,0,1319
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/Reverse_phase_negative/mzXML_Files/Batch1_04192018_RP_mzXML_Files/MS1/matrix/GD_107_matrix4_RPN_B1.mzXML,1877,0
mzspec:ST002795:POS-Leaf-Salvia candidissima-2.mzML,0,3158
mzspec:ST002858:DS1-123_28Aug2023_Pluchino Perruzzotti Serum Lipidomics Oxylipin/DS1-123-040-neg_oxylipinsSerum.mzXML,1135,0
mzspec:ST002763:C3_LC-MSneg.mzML,3996,0
mzspec:ST000909:mzXML/VT_171026_M314_106.mzXML,1142,0
mzspec:ST002813:arterial_lipids/posi5.mzXML,0,860
mzspec:ST001654:Peromyscus_Study/Pooled_QC04.mzML,0,3224
mzspec:ST002332:VT_181207_M338_024.mzXML,1143,0
mzspec:ST002422:MAM_fractions/20220508_pos_KO_rep1_4ul.mzXML,0,10555
mzspec:ST002795:POS-Leaf-Salvia roscida-3.mzML,0,3158
mzspec:ST001849:renamed_mzMLs/B6_WU350-206_d3_lipid_neg.mzML,3249,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190127_M371_287.mzXML,0,1144
mzspec:ST000909:mzXML/VT_171025_M314_252.mzXML,1142,0
mzspec:ST001410:KOK1606_RP/170425_Smp_S14C1_B.mzXML,0,3186
mzspec:ST001662:share/.metabftp/.produpload/2084/DataTrackID2413/mv08618_57.mzXML,0,3375
mzspec:ST002482:mzml endos/E-240.mzML,0,2866
mzspec:ST001899:190807LL_MetHILICpos_MP08.mzML,0,1801
mzspec:ST001200:chear_2017_1762_mzXML/VT_190124_M371_081.mzXML,0,1143
mzspec:ST002795:NEG-Root-Salvia madrensis-3.mzML,3163,0
mzspec:ST002331:VT_181109_M338_234.mzXML,1143,0
mzspec:ST002993:MyData/GCMS_MzxMl/M1223_GC.mzXML,0,5020
mzspec:ST002890:DL_files_for_MetaboLights/H-Gly_0_tech1-neg.mzML,21417,0
mzspec:ST001849:renamed_mzMLs/B7_WU350-280_d0_lipid_pos.mzML,0,3250
mzspec:ST002331:VT_181111_M338_040.mzXML,1143,0
mzspec:ST002331:VT_181211_M338_034.mzXML,1143,0
mzspec:ST002332:VT_181023_M338_038.mzXML,1143,0
mzspec:ST002332:VT_181214_M338_196.mzXML,1143,0
mzspec:ST002251:20200715_FIT01_OpenAccess/20200715_038_FIT01-109-neg.mzML,4629,0
mzspec:ST002011:MLN1028_1.mzXML,2359,0
mzspec:ST002764:CSHNEG/PoolQC022_MX437720_negCSH_postPetrick210.mzML,1676,0
mzspec:ST002331:VT_181022_M338_214.mzXML,1143,0
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130907_117.mzXML,0,2245
mzspec:ST002806:High Myc Medulloblastoma 7312021 mzXML/D425 O-Tumor GLN3 Pos.mzXML,0,2699
mzspec:ST002291:ID_14.mzXML,0,2887
mzspec:ST002858:DS1-123_21Aug2023_Pluchino Perruzzotti Serum Metabolomics Neg/DS1-123-023-neg_metabolomicsSerum.mzXML,1113,0
mzspec:ST002838:mzML output/SEC61_E2_DerPos_5in40_method.mzML,0,142
mzspec:ST001900:191016LL_MetHILICneg_MP33.mzML,1799,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190128_M371_034.mzXML,1143,0
mzspec:ST001858:QC_14_POS.mzXML,0,2114
mzspec:ST001430:mzXML_data/242.NEG.mzXML,3072,0
mzspec:ST001849:renamed_mzMLs/B9_WU350-367_d0_polar_neg.mzML,1318,0
mzspec:ST001238:Pantothenamide Trial 1 4-6-15/052_1.mzXML,2360,0
mzspec:ST002011:MMV030084-1.mzXML,2280,0
mzspec:ST001430:mzXML_data/572.NEG.mzXML,2991,0
mzspec:ST002332:VT_181211_M338_232.mzXML,1143,0
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130920_001.mzXML,0,2245
mzspec:ST002063:Metabolomics/253-10336_CON-IL_24.mzXML,0,8372
mzspec:ST001926:Pos-FLY-103.mzXML,0,1865
mzspec:ST002331:VT_181119_M338_050.mzXML,1143,0
mzspec:ST000909:mzXML/VT_171031_M314_071.mzXML,0,1143
mzspec:ST002432:IIV_Metformin/YW_20201206_185.mzML,0,782
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130910_067.mzXML,0,2245
mzspec:ST002332:VT_181026_M338_094.mzXML,1143,0
mzspec:ST002838:mzML output/Pex26-E1-CV61.mzML,101,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190122_M371_112.mzXML,1143,0
mzspec:ST001802:T19-2.mzXML,0,9377
mzspec:ST002432:IIV_Metformin/YW_20201210_256.mzML,0,760
mzspec:ST002235:mzXML/P_HA_PL076R1_B1_013_1212120.mzXML,0,821
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130918_069.mzXML,0,2245
mzspec:ST002332:VT_181122_M338_126.mzXML,1143,0
mzspec:ST001802:NIST1958_1-1.mzXML,0,9378
mzspec:ST001715:Piperine0_c18_01_hfqe.mzXML,1142,0
mzspec:ST002181:RawData/Negative/Dd2Dd2crtG353V-07212018-3.mzML,23,0
mzspec:ST002838:mzML output/WT-WC-Faims-2.mzML,50,0
mzspec:ST001807:Positive ion/mzXML/Dm_polpos_LCO_01_7_R3.mzXML,0,48
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200925_HRE0010_045.mzXML,0,1735
mzspec:ST000909:mzXML/VT_171028_M314_046.mzXML,1142,0
mzspec:ST001724:ST001724/Urine_pos_exp/Urin_pos_33.mzXML,0,566
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_jej_sdm_3_M4.mzXML,1390,0
mzspec:ST002331:VT_181016_M338_208.mzXML,1143,0
mzspec:ST002432:IIV_Metformin/YW_20201206_264.mzML,3135,0
mzspec:ST001738:Unpolar_QEx_PRM_CE_SAT_ob_5.mzML,0,8329
mzspec:ST001715:Ketoprofen_0_2_hilicpos_fusion.mzXML,0,4599
mzspec:ST002764:CSHNEG/Petrick363_MX437720_negCSH_BPL1415-0853-363.mzML,1676,0
mzspec:ST001430:mzXML_data/753.POS.mzXML,0,3193
mzspec:ST002024:AcCoA_Mito_Workbench/20191120-BKE2_glutamine-2.mzXML,2344,0
mzspec:ST002251:20200715_FIT01_OpenAccess/20200718_007_FIT01-219-pos.mzML,0,4638
mzspec:ST002789:180821_Smp_MS9C215m_A.mzML,1401,0
mzspec:ST002331:VT_181023_M338_251.mzXML,0,1143
mzspec:ST001715:Nefopam_24_1_hilicpos_fusion.mzXML,0,4613
mzspec:ST001926:Neg-FLY-009.mzXML,1865,0
mzspec:ST002764:CSHPOS/Petrick023_MX437720_posCSH_BPL1415-0513-023_2BU.mzML,0,1683
mzspec:ST002235:mzXML/P_HA_PL244_B1_011_1283937.mzXML,0,821
mzspec:ST001525:LPFXHS4.mzXML,0,1539
mzspec:ST002482:mzml endos/E-196.mzML,0,2991
mzspec:ST002681:CTL-T2D runs/5min neg/T2D_NDOU_neg.mzxml.mzXML,722,0
